t,acx,acy,acz,gyx,gyy,gyz,y,M,d,h,m,s,us,t,lat,lon
400,6457,-365,1617,-130,-185,45,2022,7,2,22,46,21,590270,42,39.498724,-104.811682
400,4180,1349,547,-120,637,263,2022,7,2,22,46,21,590270,42,39.498724,-104.811682
400,4180,1349,547,-120,637,263,2022,7,2,22,46,21,590270,42,39.498724,-104.811682
400,4180,1349,547,-120,637,263,2022,7,2,22,46,21,590270,42,39.498724,-104.811682
400,5236,-63,1116,183,-735,-679,2022,7,2,22,46,21,590270,42,39.498724,-104.811682
400,5236,-63,1116,183,-735,-679,2022,7,2,22,46,21,590270,42,39.498724,-104.811682
400,5236,-63,1116,183,-735,-679,2022,7,2,22,46,21,795406,1,39.498723,-104.811683
400,4341,-405,1148,-81,29,1177,2022,7,2,22,46,21,795406,1,39.498723,-104.811683
400,4341,-405,1148,-81,29,1177,2022,7,2,22,46,21,795406,42,39.498723,-104.811683
400,4341,-405,1148,-81,29,1177,2022,7,2,22,46,21,795406,42,39.498723,-104.811683
400,3003,-387,373,84,-616,-1024,2022,7,2,22,46,21,795406,42,39.498723,-104.811683
400,3003,-387,373,84,-616,-1024,2022,7,2,22,46,21,795406,42,39.498723,-104.811683
400,3003,-387,373,84,-616,-1024,2022,7,2,22,46,21,795406,42,39.498723,-104.811683
400,5869,-568,2020,-205,18,1088,2022,7,2,22,46,21,795406,42,39.498723,-104.811683
400,5869,-568,2020,-205,18,1088,2022,7,2,22,46,21,795406,42,39.498723,-104.811683
400,5869,-568,2020,-205,18,1088,2022,7,2,22,46,21,795406,42,39.498723,-104.811683
400,2641,106,708,-228,420,-793,2022,7,2,22,46,22,463,1,39.498722,-104.811684
400,2641,106,708,-228,420,-793,2022,7,2,22,46,22,463,1,39.498722,-104.811684
400,2641,106,708,-228,420,-793,2022,7,2,22,46,22,463,1,39.498722,-104.811684
400,6610,-303,1856,-197,-107,255,2022,7,2,22,46,22,463,42,39.498722,-104.811684
400,6610,-303,1856,-197,-107,255,2022,7,2,22,46,22,463,42,39.498722,-104.811684
400,6610,-303,1856,-197,-107,255,2022,7,2,22,46,22,463,42,39.498722,-104.811684
400,3539,1366,547,-119,623,118,2022,7,2,22,46,22,463,42,39.498722,-104.811684
400,3539,1366,547,-119,623,118,2022,7,2,22,46,22,463,42,39.498722,-104.811684
400,3539,1366,547,-119,623,118,2022,7,2,22,46,22,463,42,39.498722,-104.811684
400,5358,-21,1124,190,-687,-608,2022,7,2,22,46,22,463,42,39.498722,-104.811684
400,5358,-21,1124,190,-687,-608,2022,7,2,22,46,22,205998,1,39.498722,-104.811684
400,5358,-21,1124,190,-687,-608,2022,7,2,22,46,22,205998,1,39.498722,-104.811684
400,4474,-305,1392,-94,-42,1174,2022,7,2,22,46,22,205998,1,39.498722,-104.811684
400,4474,-305,1392,-94,-42,1174,2022,7,2,22,46,22,205998,42,39.498722,-104.811684
401,4474,-305,1392,-94,-42,1174,2022,7,2,22,46,22,205998,42,39.498722,-104.811684
401,3099,-496,295,43,-526,-983,2022,7,2,22,46,22,205998,42,39.498722,-104.811684
401,3099,-496,295,43,-526,-983,2022,7,2,22,46,22,205998,42,39.498722,-104.811684
401,3099,-496,295,43,-526,-983,2022,7,2,22,46,22,205998,42,39.498722,-104.811684
401,5629,-488,1916,-181,-46,977,2022,7,2,22,46,22,205998,42,39.498722,-104.811684
401,5629,-488,1916,-181,-46,977,2022,7,2,22,46,22,205998,42,39.498722,-104.811684
401,5629,-488,1916,-181,-46,977,2022,7,2,22,46,22,205998,42,39.498722,-104.811684
401,3096,95,801,-174,300,-709,2022,7,2,22,46,22,410461,1,39.498721,-104.811684
401,3096,95,801,-174,300,-709,2022,7,2,22,46,22,410461,1,39.498721,-104.811684
401,3096,95,801,-174,300,-709,2022,7,2,22,46,22,410461,42,39.498721,-104.811684
401,5989,-403,1715,-180,-117,487,2022,7,2,22,46,22,410461,42,39.498721,-104.811684
401,5989,-403,1715,-180,-117,487,2022,7,2,22,46,22,410461,42,39.498721,-104.811684
401,5989,-403,1715,-180,-117,487,2022,7,2,22,46,22,410461,42,39.498721,-104.811684
401,2764,315,546,-159,518,-280,2022,7,2,22,46,22,410461,42,39.498721,-104.811684
401,2764,315,546,-159,518,-280,2022,7,2,22,46,22,410461,42,39.498721,-104.811684
401,2764,315,546,-159,518,-280,2022,7,2,22,46,22,410461,42,39.498721,-104.811684
401,5746,-299,1460,-71,-228,-81,2022,7,2,22,46,22,410461,42,39.498721,-104.811684
401,5746,-299,1460,-71,-228,-81,2022,7,2,22,46,22,615408,1,39.498722,-104.811685
401,5746,-299,1460,-71,-228,-81,2022,7,2,22,46,22,615408,1,39.498722,-104.811685
401,4237,903,706,-78,296,202,2022,7,2,22,46,22,615408,1,39.498722,-104.811685
401,4237,903,706,-78,296,202,2022,7,2,22,46,22,615408,42,39.498722,-104.811685
401,4237,903,706,-78,296,202,2022,7,2,22,46,22,615408,42,39.498722,-104.811685
401,5094,-209,1254,38,-367,-340,2022,7,2,22,46,22,615408,42,39.498722,-104.811685
401,5094,-209,1254,38,-367,-340,2022,7,2,22,46,22,615408,42,39.498722,-104.811685
401,5094,-209,1254,38,-367,-340,2022,7,2,22,46,22,615408,42,39.498722,-104.811685
401,4054,140,690,-53,58,487,2022,7,2,22,46,22,615408,42,39.498722,-104.811685
401,4054,140,690,-53,58,487,2022,7,2,22,46,22,615408,42,39.498722,-104.811685
401,4054,140,690,-53,58,487,2022,7,2,22,46,22,820468,1,39.498723,-104.811685
401,4858,-70,1216,64,-464,-286,2022,7,2,22,46,22,820468,1,39.498723,-104.811685
401,4858,-70,1216,64,-464,-286,2022,7,2,22,46,22,820468,1,39.498723,-104.811685
401,4858,-70,1216,64,-464,-286,2022,7,2,22,46,22,820468,42,39.498723,-104.811685
401,4577,481,952,-35,96,165,2022,7,2,22,46,22,820468,42,39.498723,-104.811685
401,4577,481,952,-35,96,165,2022,7,2,22,46,22,820468,42,39.498723,-104.811685
401,4577,481,952,-35,96,165,2022,7,2,22,46,22,820468,42,39.498723,-104.811685
401,4798,-80,1217,-84,-136,65,2022,7,2,22,46,22,820468,42,39.498723,-104.811685
401,4798,-80,1217,-84,-136,65,2022,7,2,22,46,22,820468,42,39.498723,-104.811685
401,4798,-80,1217,-84,-136,65,2022,7,2,22,46,22,820468,42,39.498723,-104.811685
401,4868,-176,1163,-121,51,71,2022,7,2,22,46,23,25916,1,39.498724,-104.811685
401,4868,-176,1163,-121,51,71,2022,7,2,22,46,23,25916,1,39.498724,-104.811685
401,4868,-176,1163,-121,51,71,2022,7,2,22,46,23,25916,1,39.498724,-104.811685
401,4332,-62,1081,-106,30,-113,2022,7,2,22,46,23,25916,42,39.498724,-104.811685
401,4332,-62,1081,-106,30,-113,2022,7,2,22,46,23,25916,42,39.498724,-104.811685
401,4332,-62,1081,-106,30,-113,2022,7,2,22,46,23,25916,42,39.498724,-104.811685
401,4753,-208,1097,-44,-128,-38,2022,7,2,22,46,23,25916,42,39.498724,-104.811685
401,4753,-208,1097,-44,-128,-38,2022,7,2,22,46,23,25916,42,39.498724,-104.811685
401,4753,-208,1097,-44,-128,-38,2022,7,2,22,46,23,25916,42,39.498724,-104.811685
401,4340,-224,942,-73,-46,65,2022,7,2,22,46,23,25916,42,39.498724,-104.811685
401,4340,-224,942,-73,-46,65,2022,7,2,22,46,23,25916,42,39.498724,-104.811685
401,4340,-224,942,-73,-46,65,2022,7,2,22,46,23,231011,1,39.498725,-104.811685
401,4606,-295,1110,-62,-53,9,2022,7,2,22,46,23,231011,1,39.498725,-104.811685
402,4606,-295,1110,-62,-53,9,2022,7,2,22,46,23,231011,42,39.498725,-104.811685
402,4606,-295,1110,-62,-53,9,2022,7,2,22,46,23,231011,42,39.498725,-104.811685
402,4473,-337,1284,-83,-108,80,2022,7,2,22,46,23,231011,42,39.498725,-104.811685
402,4473,-337,1284,-83,-108,80,2022,7,2,22,46,23,231011,42,39.498725,-104.811685
402,4473,-337,1284,-83,-108,80,2022,7,2,22,46,23,231011,42,39.498725,-104.811685
402,4549,-116,1058,-33,-37,-48,2022,7,2,22,46,23,231011,42,39.498725,-104.811685
402,4549,-116,1058,-33,-37,-48,2022,7,2,22,46,23,231011,42,39.498725,-104.811685
402,4549,-116,1058,-33,-37,-48,2022,7,2,22,46,23,231011,42,39.498725,-104.811685
402,4364,-398,1241,-110,-84,116,2022,7,2,22,46,23,433753,1,39.498727,-104.811685
402,4364,-398,1241,-110,-84,116,2022,7,2,22,46,23,433753,1,39.498727,-104.811685
402,4364,-398,1241,-110,-84,116,2022,7,2,22,46,23,433753,42,39.498727,-104.811685
402,4759,-198,998,-44,-46,-7,2022,7,2,22,46,23,433753,42,39.498727,-104.811685
402,4759,-198,998,-44,-46,-7,2022,7,2,22,46,23,433753,42,39.498727,-104.811685
402,4759,-198,998,-44,-46,-7,2022,7,2,22,46,23,433753,42,39.498727,-104.811685
402,4127,-416,1214,-79,-169,80,2022,7,2,22,46,23,433753,42,39.498727,-104.811685
402,4127,-416,1214,-79,-169,80,2022,7,2,22,46,23,433753,42,39.498727,-104.811685
402,4127,-416,1214,-79,-169,80,2022,7,2,22,46,23,433753,42,39.498727,-104.811685
402,4764,-246,1112,-109,92,45,2022,7,2,22,46,23,433753,42,39.498727,-104.811685
402,4764,-246,1112,-109,92,45,2022,7,2,22,46,23,637488,1,39.498729,-104.811685
402,4764,-246,1112,-109,92,45,2022,7,2,22,46,23,637488,1,39.498729,-104.811685
402,4142,-369,1037,-12,-281,109,2022,7,2,22,46,23,637488,1,39.498729,-104.811685
402,4142,-369,1037,-12,-281,109,2022,7,2,22,46,23,637488,42,39.498729,-104.811685
402,4142,-369,1037,-12,-281,109,2022,7,2,22,46,23,637488,42,39.498729,-104.811685
