t,acx,acy,acz,gyx,gyy,gyz,y,M,d,h,m,s,us,t,lat,lon
215,4440,-431,1040,-115,-65,1157,2022,7,2,22,43,16,411504,1,39.498954,-104.811500
215,4440,-431,1040,-115,-65,1157,2022,7,2,22,43,16,411504,1,39.498954,-104.811500
215,4440,-431,1040,-115,-65,1157,2022,7,2,22,43,16,411504,42,39.498954,-104.811500
215,2910,521,-1,68,-258,-822,2022,7,2,22,43,16,411504,42,39.498954,-104.811500
215,2910,521,-1,68,-258,-822,2022,7,2,22,43,16,411504,42,39.498954,-104.811500
215,2910,521,-1,68,-258,-822,2022,7,2,22,43,16,411504,42,39.498954,-104.811500
215,6063,-130,1584,-165,-207,624,2022,7,2,22,43,16,411504,42,39.498954,-104.811500
215,6063,-130,1584,-165,-207,624,2022,7,2,22,43,16,411504,42,39.498954,-104.811500
215,6063,-130,1584,-165,-207,624,2022,7,2,22,43,16,411504,42,39.498954,-104.811500
215,3294,651,522,-208,661,-447,2022,7,2,22,43,16,411504,42,39.498954,-104.811500
215,3294,651,522,-208,661,-447,2022,7,2,22,43,16,615387,1,39.498954,-104.811500
215,3294,651,522,-208,661,-447,2022,7,2,22,43,16,615387,1,39.498954,-104.811500
215,5684,377,820,-25,-295,-153,2022,7,2,22,43,16,615387,1,39.498954,-104.811500
215,5684,377,820,-25,-295,-153,2022,7,2,22,43,16,615387,42,39.498954,-104.811500
215,5684,377,820,-25,-295,-153,2022,7,2,22,43,16,615387,42,39.498954,-104.811500
215,5006,1218,654,-49,210,364,2022,7,2,22,43,16,615387,42,39.498954,-104.811500
215,5006,1218,654,-49,210,364,2022,7,2,22,43,16,615387,42,39.498954,-104.811500
215,5006,1218,654,-49,210,364,2022,7,2,22,43,16,615387,42,39.498954,-104.811500
215,4423,199,311,101,-495,-584,2022,7,2,22,43,16,615387,42,39.498954,-104.811500
215,4423,199,311,101,-495,-584,2022,7,2,22,43,16,615387,42,39.498954,-104.811500
215,4423,199,311,101,-495,-584,2022,7,2,22,43,16,819110,1,39.498955,-104.811500
215,4671,7,1155,-122,-74,945,2022,7,2,22,43,16,819110,1,39.498955,-104.811500
215,4671,7,1155,-122,-74,945,2022,7,2,22,43,16,819110,1,39.498955,-104.811500
215,4671,7,1155,-122,-74,945,2022,7,2,22,43,16,819110,42,39.498955,-104.811500
215,3720,105,241,8,-254,-687,2022,7,2,22,43,16,819110,42,39.498955,-104.811500
