t,acx,acy,acz,gyx,gyy,gyz,y,M,d,h,m,s,us,t,lat,lon
468,4237,579,1234,-47,34,278,2022,7,2,22,47,29,633697,1,39.498816,-104.811532
468,4237,579,1234,-47,34,278,2022,7,2,22,47,29,633697,1,39.498816,-104.811532
468,4237,579,1234,-47,34,278,2022,7,2,22,47,29,633697,1,39.498816,-104.811532
468,4637,480,1326,-22,-160,135,2022,7,2,22,47,29,633697,42,39.498816,-104.811532
468,4637,480,1326,-22,-160,135,2022,7,2,22,47,29,633697,42,39.498816,-104.811532
468,4637,480,1326,-22,-160,135,2022,7,2,22,47,29,633697,42,39.498816,-104.811532
468,4695,341,1219,-4,-230,35,2022,7,2,22,47,29,633697,42,39.498816,-104.811532
468,4695,341,1219,-4,-230,35,2022,7,2,22,47,29,633697,42,39.498816,-104.811532
468,4695,341,1219,-4,-230,35,2022,7,2,22,47,29,633697,42,39.498816,-104.811532
468,4469,444,1199,-38,35,-114,2022,7,2,22,47,29,633697,42,39.498816,-104.811532
468,4469,444,1199,-38,35,-114,2022,7,2,22,47,29,633697,42,39.498816,-104.811532
468,4469,444,1199,-38,35,-114,2022,7,2,22,47,29,839101,1,39.498816,-104.811532
468,3798,516,1122,6,28,-96,2022,7,2,22,47,29,839101,1,39.498816,-104.811532
468,3798,516,1122,6,28,-96,2022,7,2,22,47,29,839101,42,39.498816,-104.811532
468,3798,516,1122,6,28,-96,2022,7,2,22,47,29,839101,42,39.498816,-104.811532
468,4906,397,1415,-25,-106,243,2022,7,2,22,47,29,839101,42,39.498816,-104.811532
468,4906,397,1415,-25,-106,243,2022,7,2,22,47,29,839101,42,39.498816,-104.811532
468,4906,397,1415,-25,-106,243,2022,7,2,22,47,29,839101,42,39.498816,-104.811532
468,4492,246,1192,-25,-146,-51,2022,7,2,22,47,29,839101,42,39.498816,-104.811532
468,4492,246,1192,-25,-146,-51,2022,7,2,22,47,29,839101,42,39.498816,-104.811532
468,4492,246,1192,-25,-146,-51,2022,7,2,22,47,29,839101,42,39.498816,-104.811532
468,3987,656,1157,1,104,-50,2022,7,2,22,47,30,44570,1,39.498815,-104.811532
468,3987,656,1157,1,104,-50,2022,7,2,22,47,30,44570,1,39.498815,-104.811532
468,3987,656,1157,1,104,-50,2022,7,2,22,47,30,44570,42,39.498815,-104.811532
468,4631,505,1346,8,-248,231,2022,7,2,22,47,30,44570,42,39.498815,-104.811532
468,4631,505,1346,8,-248,231,2022,7,2,22,47,30,44570,42,39.498815,-104.811532
468,4631,505,1346,8,-248,231,2022,7,2,22,47,30,44570,42,39.498815,-104.811532
468,4325,626,1263,-8,-93,102,2022,7,2,22,47,30,44570,42,39.498815,-104.811532
468,4325,626,1263,-8,-93,102,2022,7,2,22,47,30,44570,42,39.498815,-104.811532
468,4325,626,1263,-8,-93,102,2022,7,2,22,47,30,44570,42,39.498815,-104.811532
468,4378,754,1253,69,-205,-16,2022,7,2,22,47,30,44570,42,39.498815,-104.811532
468,4378,754,1253,69,-205,-16,2022,7,2,22,47,30,252786,1,39.498815,-104.811533
469,4378,754,1253,69,-205,-16,2022,7,2,22,47,30,252786,1,39.498815,-104.811533
469,4541,800,1260,40,-85,24,2022,7,2,22,47,30,252786,1,39.498815,-104.811533
469,4541,800,1260,40,-85,24,2022,7,2,22,47,30,252786,42,39.498815,-104.811533
469,4541,800,1260,40,-85,24,2022,7,2,22,47,30,252786,42,39.498815,-104.811533
469,4194,982,1216,112,-92,-22,2022,7,2,22,47,30,252786,42,39.498815,-104.811533
469,4194,982,1216,112,-92,-22,2022,7,2,22,47,30,252786,42,39.498815,-104.811533
469,4194,982,1216,112,-92,-22,2022,7,2,22,47,30,252786,42,39.498815,-104.811533
469,4486,834,1274,95,-168,145,2022,7,2,22,47,30,252786,42,39.498815,-104.811533
469,4486,834,1274,95,-168,145,2022,7,2,22,47,30,252786,42,39.498815,-104.811533
469,4486,834,1274,95,-168,145,2022,7,2,22,47,30,454678,1,39.498815,-104.811533
469,4524,894,1238,83,-29,-22,2022,7,2,22,47,30,454678,1,39.498815,-104.811533
469,4524,894,1238,83,-29,-22,2022,7,2,22,47,30,454678,1,39.498815,-104.811533
469,4524,894,1238,83,-29,-22,2022,7,2,22,47,30,454678,42,39.498815,-104.811533
469,4471,953,1273,117,-11,2,2022,7,2,22,47,30,454678,42,39.498815,-104.811533
469,4471,953,1273,117,-11,2,2022,7,2,22,47,30,454678,42,39.498815,-104.811533
469,4471,953,1273,117,-11,2,2022,7,2,22,47,30,454678,42,39.498815,-104.811533
469,4311,996,1226,169,-54,42,2022,7,2,22,47,30,454678,42,39.498815,-104.811533
469,4311,996,1226,169,-54,42,2022,7,2,22,47,30,454678,42,39.498815,-104.811533
469,4311,996,1226,169,-54,42,2022,7,2,22,47,30,454678,42,39.498815,-104.811533
469,4399,1178,1226,263,-201,137,2022,7,2,22,47,30,454678,42,39.498815,-104.811533
469,4399,1178,1226,263,-201,137,2022,7,2,22,47,30,659322,1,39.498816,-104.811534
469,4399,1178,1226,263,-201,137,2022,7,2,22,47,30,659322,1,39.498816,-104.811534
469,4584,1267,1248,290,-67,17,2022,7,2,22,47,30,659322,42,39.498816,-104.811534
469,4584,1267,1248,290,-67,17,2022,7,2,22,47,30,659322,42,39.498816,-104.811534
469,4584,1267,1248,290,-67,17,2022,7,2,22,47,30,659322,42,39.498816,-104.811534
469,4177,1193,1345,255,100,12,2022,7,2,22,47,30,659322,42,39.498816,-104.811534
469,4177,1193,1345,255,100,12,2022,7,2,22,47,30,659322,42,39.498816,-104.811534
469,4177,1193,1345,255,100,12,2022,7,2,22,47,30,659322,42,39.498816,-104.811534
469,4046,1152,1407,364,-114,80,2022,7,2,22,47,30,659322,42,39.498816,-104.811534
469,4046,1152,1407,364,-114,80,2022,7,2,22,47,30,659322,42,39.498816,-104.811534
469,4046,1152,1407,364,-114,80,2022,7,2,22,47,30,864149,1,39.498816,-104.811537
469,4282,1297,1420,359,12,167,2022,7,2,22,47,30,864149,1,39.498816,-104.811537
469,4282,1297,1420,359,12,167,2022,7,2,22,47,30,864149,42,39.498816,-104.811537
469,4282,1297,1420,359,12,167,2022,7,2,22,47,30,864149,42,39.498816,-104.811537
469,4235,1442,1210,452,-97,-28,2022,7,2,22,47,30,864149,42,39.498816,-104.811537
469,4235,1442,1210,452,-97,-28,2022,7,2,22,47,30,864149,42,39.498816,-104.811537
469,4235,1442,1210,452,-97,-28,2022,7,2,22,47,30,864149,42,39.498816,-104.811537
469,4685,1289,1427,455,-155,139,2022,7,2,22,47,30,864149,42,39.498816,-104.811537
469,4685,1289,1427,455,-155,139,2022,7,2,22,47,30,864149,42,39.498816,-104.811537
469,4685,1289,1427,455,-155,139,2022,7,2,22,47,30,864149,42,39.498816,-104.811537
469,4126,1408,1456,551,-23,91,2022,7,2,22,47,31,69154,1,39.498817,-104.811543
469,4126,1408,1456,551,-23,91,2022,7,2,22,47,31,69154,1,39.498817,-104.811543
469,4126,1408,1456,551,-23,91,2022,7,2,22,47,31,69154,1,39.498817,-104.811543
469,4460,1225,1317,541,-89,110,2022,7,2,22,47,31,69154,42,39.498817,-104.811543
469,4460,1225,1317,541,-89,110,2022,7,2,22,47,31,69154,42,39.498817,-104.811543
469,4460,1225,1317,541,-89,110,2022,7,2,22,47,31,69154,42,39.498817,-104.811543
469,4518,1463,1408,603,3,-99,2022,7,2,22,47,31,69154,42,39.498817,-104.811543
469,4518,1463,1408,603,3,-99,2022,7,2,22,47,31,69154,42,39.498817,-104.811543
469,4518,1463,1408,603,3,-99,2022,7,2,22,47,31,69154,42,39.498817,-104.811543
469,4677,1526,1624,609,-227,251,2022,7,2,22,47,31,69154,42,39.498817,-104.811543
470,4677,1526,1624,609,-227,251,2022,7,2,22,47,31,272363,1,39.498817,-104.811546
470,4677,1526,1624,609,-227,251,2022,7,2,22,47,31,272363,1,39.498817,-104.811546
470,4316,1297,1226,670,56,110,2022,7,2,22,47,31,272363,1,39.498817,-104.811546
470,4316,1297,1226,670,56,110,2022,7,2,22,47,31,272363,42,39.498817,-104.811546
470,4316,1297,1226,670,56,110,2022,7,2,22,47,31,272363,42,39.498817,-104.811546
470,4599,1389,1660,735,-177,43,2022,7,2,22,47,31,272363,42,39.498817,-104.811546
470,4599,1389,1660,735,-177,43,2022,7,2,22,47,31,272363,42,39.498817,-104.811546
470,4599,1389,1660,735,-177,43,2022,7,2,22,47,31,272363,42,39.498817,-104.811546
470,4150,1252,1459,691,95,181,2022,7,2,22,47,31,272363,42,39.498817,-104.811546
470,4150,1252,1459,691,95,181,2022,7,2,22,47,31,272363,42,39.498817,-104.811546
470,4150,1252,1459,691,95,181,2022,7,2,22,47,31,476517,1,39.498818,-104.811550
470,4593,1065,1785,781,-233,200,2022,7,2,22,47,31,476517,1,39.498818,-104.811550
470,4593,1065,1785,781,-233,200,2022,7,2,22,47,31,476517,1,39.498818,-104.811550
470,4593,1065,1785,781,-233,200,2022,7,2,22,47,31,476517,1,39.498818,-104.811550
470,4055,1220,1552,732,204,49,2022,7,2,22,47,31,476517,1,39.498818,-104.811550
