t,acx,acy,acz,gyx,gyy,gyz,y,M,d,h,m,s,us,t,lat,lon
484,4339,883,1329,425,-221,118,2022,7,2,22,47,45,605132,1,39.498909,-104.811428
484,4339,883,1329,425,-221,118,2022,7,2,22,47,45,605132,1,39.498909,-104.811428
484,4401,787,1321,394,92,276,2022,7,2,22,47,45,605132,1,39.498909,-104.811428
484,4401,787,1321,394,92,276,2022,7,2,22,47,45,605132,42,39.498909,-104.811428
484,4401,787,1321,394,92,276,2022,7,2,22,47,45,605132,42,39.498909,-104.811428
484,4313,678,1462,484,-98,18,2022,7,2,22,47,45,605132,42,39.498909,-104.811428
484,4313,678,1462,484,-98,18,2022,7,2,22,47,45,605132,42,39.498909,-104.811428
484,4313,678,1462,484,-98,18,2022,7,2,22,47,45,605132,42,39.498909,-104.811428
484,4562,840,1425,545,-33,205,2022,7,2,22,47,45,605132,42,39.498909,-104.811428
484,4562,840,1425,545,-33,205,2022,7,2,22,47,45,605132,42,39.498909,-104.811428
484,4562,840,1425,545,-33,205,2022,7,2,22,47,45,810899,1,39.498909,-104.811428
484,4249,1084,1485,598,35,216,2022,7,2,22,47,45,810899,1,39.498909,-104.811428
484,4249,1084,1485,598,35,216,2022,7,2,22,47,45,810899,1,39.498909,-104.811428
484,4249,1084,1485,598,35,216,2022,7,2,22,47,45,810899,42,39.498909,-104.811428
484,4397,1059,1405,699,-107,-5,2022,7,2,22,47,45,810899,42,39.498909,-104.811428
484,4397,1059,1405,699,-107,-5,2022,7,2,22,47,45,810899,42,39.498909,-104.811428
484,4397,1059,1405,699,-107,-5,2022,7,2,22,47,45,810899,42,39.498909,-104.811428
484,4156,1148,1589,665,127,184,2022,7,2,22,47,45,810899,42,39.498909,-104.811428
484,4156,1148,1589,665,127,184,2022,7,2,22,47,45,810899,42,39.498909,-104.811428
484,4156,1148,1589,665,127,184,2022,7,2,22,47,45,810899,42,39.498909,-104.811428
484,4331,919,1639,734,-108,45,2022,7,2,22,47,46,16432,1,39.498908,-104.811429
484,4331,919,1639,734,-108,45,2022,7,2,22,47,46,16432,1,39.498908,-104.811429
484,4331,919,1639,734,-108,45,2022,7,2,22,47,46,16432,1,39.498908,-104.811429
484,4439,1003,1788,776,-49,257,2022,7,2,22,47,46,16432,1,39.498908,-104.811429
484,4439,1003,1788,776,-49,257,2022,7,2,22,47,46,16432,42,39.498908,-104.811429
484,4439,1003,1788,776,-49,257,2022,7,2,22,47,46,16432,42,39.498908,-104.811429
484,4675,1207,1698,852,43,-5,2022,7,2,22,47,46,16432,42,39.498908,-104.811429
484,4675,1207,1698,852,43,-5,2022,7,2,22,47,46,16432,42,39.498908,-104.811429
484,4675,1207,1698,852,43,-5,2022,7,2,22,47,46,16432,42,39.498908,-104.811429
484,4047,1002,1736,979,-219,237,2022,7,2,22,47,46,16432,42,39.498908,-104.811429
484,4047,1002,1736,979,-219,237,2022,7,2,22,47,46,16432,42,39.498908,-104.811429
484,4047,1002,1736,979,-219,237,2022,7,2,22,47,46,16432,42,39.498908,-104.811429
484,4322,1201,1936,871,186,125,2022,7,2,22,47,46,237579,1,39.498906,-104.811446
485,4322,1201,1936,871,186,125,2022,7,2,22,47,46,237579,1,39.498906,-104.811446
485,4322,1201,1936,871,186,125,2022,7,2,22,47,46,237579,42,39.498906,-104.811446
485,4757,1134,2022,1032,-91,209,2022,7,2,22,47,46,237579,42,39.498906,-104.811446
485,4757,1134,2022,1032,-91,209,2022,7,2,22,47,46,237579,42,39.498906,-104.811446
485,4757,1134,2022,1032,-91,209,2022,7,2,22,47,46,237579,42,39.498906,-104.811446
485,4273,1085,1879,1102,-175,209,2022,7,2,22,47,46,237579,42,39.498906,-104.811446
485,4273,1085,1879,1102,-175,209,2022,7,2,22,47,46,237579,42,39.498906,-104.811446
485,4273,1085,1879,1102,-175,209,2022,7,2,22,47,46,237579,42,39.498906,-104.811446
485,3751,1178,1908,1094,8,130,2022,7,2,22,47,46,237579,42,39.498906,-104.811446
485,3751,1178,1908,1094,8,130,2022,7,2,22,47,46,439572,1,39.498907,-104.811451
485,3751,1178,1908,1094,8,130,2022,7,2,22,47,46,439572,1,39.498907,-104.811451
485,4364,1111,2104,1135,41,240,2022,7,2,22,47,46,439572,42,39.498907,-104.811451
485,4364,1111,2104,1135,41,240,2022,7,2,22,47,46,439572,42,39.498907,-104.811451
485,4364,1111,2104,1135,41,240,2022,7,2,22,47,46,439572,42,39.498907,-104.811451
485,3865,1192,2181,1217,-32,142,2022,7,2,22,47,46,439572,42,39.498907,-104.811451
485,3865,1192,2181,1217,-32,142,2022,7,2,22,47,46,439572,42,39.498907,-104.811451
485,3865,1192,2181,1217,-32,142,2022,7,2,22,47,46,439572,42,39.498907,-104.811451
485,4156,1128,2421,1270,-150,236,2022,7,2,22,47,46,439572,42,39.498907,-104.811451
485,4156,1128,2421,1270,-150,236,2022,7,2,22,47,46,439572,42,39.498907,-104.811451
485,4156,1128,2421,1270,-150,236,2022,7,2,22,47,46,646223,1,39.498907,-104.811456
485,4225,1273,2563,1276,86,74,2022,7,2,22,47,46,646223,1,39.498907,-104.811456
485,4225,1273,2563,1276,86,74,2022,7,2,22,47,46,646223,42,39.498907,-104.811456
485,4225,1273,2563,1276,86,74,2022,7,2,22,47,46,646223,42,39.498907,-104.811456
485,4561,992,2698,1377,-330,79,2022,7,2,22,47,46,646223,42,39.498907,-104.811456
485,4561,992,2698,1377,-330,79,2022,7,2,22,47,46,646223,42,39.498907,-104.811456
485,4561,992,2698,1377,-330,79,2022,7,2,22,47,46,646223,42,39.498907,-104.811456
485,4818,1102,3005,1291,213,401,2022,7,2,22,47,46,646223,42,39.498907,-104.811456
485,4818,1102,3005,1291,213,401,2022,7,2,22,47,46,646223,42,39.498907,-104.811456
485,4818,1102,3005,1291,213,401,2022,7,2,22,47,46,646223,42,39.498907,-104.811456
485,3218,1303,2438,1455,152,66,2022,7,2,22,47,46,851084,1,39.498908,-104.811462
485,3218,1303,2438,1455,152,66,2022,7,2,22,47,46,851084,1,39.498908,-104.811462
485,3218,1303,2438,1455,152,66,2022,7,2,22,47,46,851084,1,39.498908,-104.811462
485,4429,1186,2215,1565,-547,-73,2022,7,2,22,47,46,851084,42,39.498908,-104.811462
485,4429,1186,2215,1565,-547,-73,2022,7,2,22,47,46,851084,42,39.498908,-104.811462
485,4429,1186,2215,1565,-547,-73,2022,7,2,22,47,46,851084,42,39.498908,-104.811462
485,4649,1014,3379,1282,544,618,2022,7,2,22,47,46,851084,42,39.498908,-104.811462
485,4649,1014,3379,1282,544,618,2022,7,2,22,47,46,851084,42,39.498908,-104.811462
485,4649,1014,3379,1282,544,618,2022,7,2,22,47,46,851084,42,39.498908,-104.811462
485,2692,1592,2596,1560,250,215,2022,7,2,22,47,46,851084,42,39.498908,-104.811462
485,2692,1592,2596,1560,250,215,2022,7,2,22,47,46,851084,42,39.498908,-104.811462
485,2692,1592,2596,1560,250,215,2022,7,2,22,47,47,56486,1,39.498909,-104.811469
485,5347,843,3170,1576,-405,165,2022,7,2,22,47,47,56486,1,39.498909,-104.811469
485,5347,843,3170,1576,-405,165,2022,7,2,22,47,47,56486,42,39.498909,-104.811469
485,5347,843,3170,1576,-405,165,2022,7,2,22,47,47,56486,42,39.498909,-104.811469
485,3741,1304,2931,1584,253,224,2022,7,2,22,47,47,56486,42,39.498909,-104.811469
485,3741,1304,2931,1584,253,224,2022,7,2,22,47,47,56486,42,39.498909,-104.811469
485,3741,1304,2931,1584,253,224,2022,7,2,22,47,47,56486,42,39.498909,-104.811469
485,4045,949,3204,1542,-96,346,2022,7,2,22,47,47,56486,42,39.498909,-104.811469
485,4045,949,3204,1542,-96,346,2022,7,2,22,47,47,56486,42,39.498909,-104.811469
485,4045,949,3204,1542,-96,346,2022,7,2,22,47,47,56486,42,39.498909,-104.811469
486,3107,860,2531,1623,82,46,2022,7,2,22,47,47,261242,1,39.498910,-104.811477
486,3107,860,2531,1623,82,46,2022,7,2,22,47,47,261242,1,39.498910,-104.811477
486,3107,860,2531,1623,82,46,2022,7,2,22,47,47,261242,42,39.498910,-104.811477
486,5341,869,3162,1568,-60,-132,2022,7,2,22,47,47,261242,42,39.498910,-104.811477
486,5341,869,3162,1568,-60,-132,2022,7,2,22,47,47,261242,42,39.498910,-104.811477
486,5341,869,3162,1568,-60,-132,2022,7,2,22,47,47,261242,42,39.498910,-104.811477
486,3519,1595,3418,1791,-246,249,2022,7,2,22,47,47,261242,42,39.498910,-104.811477
486,3519,1595,3418,1791,-246,249,2022,7,2,22,47,47,261242,42,39.498910,-104.811477
486,3519,1595,3418,1791,-246,249,2022,7,2,22,47,47,261242,42,39.498910,-104.811477
486,4521,1343,3385,1819,169,178,2022,7,2,22,47,47,261242,42,39.498910,-104.811477
486,4521,1343,3385,1819,169,178,2022,7,2,22,47,47,469188,1,39.498908,-104.811485
486,4521,1343,3385,1819,169,178,2022,7,2,22,47,47,469188,1,39.498908,-104.811485
486,3115,1042,3065,1676,85,225,2022,7,2,22,47,47,469188,42,39.498908,-104.811485
486,3115,1042,3065,1676,85,225,2022,7,2,22,47,47,469188,42,39.498908,-104.811485
486,3115,1042,3065,1676,85,225,2022,7,2,22,47,47,469188,42,39.498908,-104.811485
486,4570,1113,3551,1910,-877,529,2022,7,2,22,47,47,469188,42,39.498908,-104.811485
486,4570,1113,3551,1910,-877,529,2022,7,2,22,47,47,469188,42,39.498908,-104.811485
486,4570,1113,3551,1910,-877,529,2022,7,2,22,47,47,469188,42,39.498908,-104.811485
486,3469,1521,3463,1896,88,-114,2022,7,2,22,47,47,469188,42,39.498908,-104.811485
486,3469,1521,3463,1896,88,-114,2022,7,2,22,47,47,469188,42,39.498908,-104.811485
486,3469,1521,3463,1896,88,-114,2022,7,2,22,47,47,671913,1,39.498905,-104.811495
486,3629,1385,3483,1884,-333,151,2022,7,2,22,47,47,671913,1,39.498905,-104.811495
486,3629,1385,3483,1884,-333,151,2022,7,2,22,47,47,671913,1,39.498905,-104.811495
486,3629,1385,3483,1884,-333,151,2022,7,2,22,47,47,671913,42,39.498905,-104.811495
486,4614,1023,3997,1717,-203,603,2022,7,2,22,47,47,671913,42,39.498905,-104.811495
486,4614,1023,3997,1717,-203,603,2022,7,2,22,47,47,671913,42,39.498905,-104.811495
486,4614,1023,3997,1717,-203,603,2022,7,2,22,47,47,671913,42,39.498905,-104.811495
486,3643,981,3848,1756,686,719,2022,7,2,22,47,47,671913,42,39.498905,-104.811495
486,3643,981,3848,1756,686,719,2022,7,2,22,47,47,671913,42,39.498905,-104.811495
486,3643,981,3848,1756,686,719,2022,7,2,22,47,47,671913,42,39.498905,-104.811495
486,3747,1194,2540,1996,-163,154,2022,7,2,22,47,47,671913,42,39.498905,-104.811495
486,3747,1194,2540,1996,-163,154,2022,7,2,22,47,47,877497,1,39.498902,-104.811506
486,3747,1194,2540,1996,-163,154,2022,7,2,22,47,47,877497,1,39.498902,-104.811506
486,5462,1308,4748,1571,398,1281,2022,7,2,22,47,47,877497,1,39.498902,-104.811506
486,5462,1308,4748,1571,398,1281,2022,7,2,22,47,47,877497,1,39.498902,-104.811506
486,5462,1308,4748,1571,398,1281,2022,7,2,22,47,47,877497,1,39.498902,-104.811506
486,2813,1748,4143,1841,608,22,2022,7,2,22,47,47,981376,1,39.498896,-104.811517
486,2813,1748,4143,1841,608,22,2022,7,2,22,47,47,981376,1,39.498896,-104.811517
486,2813,1748,4143,1841,608,22,2022,7,2,22,47,47,981376,42,39.498896,-104.811517
486,4979,666,4232,1792,88,635,2022,7,2,22,47,47,981376,42,39.498896,-104.811517
486,4979,666,4232,1792,88,635,2022,7,2,22,47,47,981376,42,39.498896,-104.811517
486,4979,666,4232,1792,88,635,2022,7,2,22,47,47,981376,42,39.498896,-104.811517
486,4825,743,3281,1744,424,408,2022,7,2,22,47,47,981376,42,39.498896,-104.811517
486,4825,743,3281,1744,424,408,2022,7,2,22,47,47,981376,42,39.498896,-104.811517
486,4825,743,3281,1744,424,408,2022,7,2,22,47,47,981376,42,39.498896,-104.811517
486,4598,1309,4637,1872,-284,307,2022,7,2,22,47,47,981376,42,39.498896,-104.811517
486,4598,1309,4637,1872,-284,307,2022,7,2,22,47,48,184408,1,39.498891,-104.811527
486,4598,1309,4637,1872,-284,307,2022,7,2,22,47,48,184408,1,39.498891,-104.811527
486,4043,503,3017,1781,198,552,2022,7,2,22,47,48,184408,42,39.498891,-104.811527
486,4043,503,3017,1781,198,552,2022,7,2,22,47,48,184408,42,39.498891,-104.811527
487,4043,503,3017,1781,198,552,2022,7,2,22,47,48,184408,42,39.498891,-104.811527
487,3399,1204,2987,1973,551,-22,2022,7,2,22,47,48,184408,42,39.498891,-104.811527
487,3399,1204,2987,1973,551,-22,2022,7,2,22,47,48,184408,42,39.498891,-104.811527
487,3399,1204,2987,1973,551,-22,2022,7,2,22,47,48,184408,42,39.498891,-104.811527
487,4034,1149,4249,1720,539,197,2022,7,2,22,47,48,184408,42,39.498891,-104.811527
487,4034,1149,4249,1720,539,197,2022,7,2,22,47,48,184408,42,39.498891,-104.811527
487,4034,1149,4249,1720,539,197,2022,7,2,22,47,48,388707,1,39.498884,-104.811535
487,3746,1043,3780,1802,-423,222,2022,7,2,22,47,48,388707,1,39.498884,-104.811535
487,3746,1043,3780,1802,-423,222,2022,7,2,22,47,48,388707,1,39.498884,-104.811535
487,3746,1043,3780,1802,-423,222,2022,7,2,22,47,48,388707,42,39.498884,-104.811535
487,4970,857,4154,1623,793,990,2022,7,2,22,47,48,388707,42,39.498884,-104.811535
487,4970,857,4154,1623,793,990,2022,7,2,22,47,48,388707,42,39.498884,-104.811535
487,4970,857,4154,1623,793,990,2022,7,2,22,47,48,388707,42,39.498884,-104.811535
487,3207,1140,3867,1721,706,752,2022,7,2,22,47,48,388707,42,39.498884,-104.811535
487,3207,1140,3867,1721,706,752,2022,7,2,22,47,48,388707,42,39.498884,-104.811535
487,3207,1140,3867,1721,706,752,2022,7,2,22,47,48,388707,42,39.498884,-104.811535
487,5958,1074,4381,1900,12,630,2022,7,2,22,47,48,594082,1,39.498876,-104.811541
487,5958,1074,4381,1900,12,630,2022,7,2,22,47,48,594082,1,39.498876,-104.811541
487,5958,1074,4381,1900,12,630,2022,7,2,22,47,48,594082,1,39.498876,-104.811541
487,3999,1526,3551,1758,850,532,2022,7,2,22,47,48,594082,42,39.498876,-104.811541
487,3999,1526,3551,1758,850,532,2022,7,2,22,47,48,594082,42,39.498876,-104.811541
487,3999,1526,3551,1758,850,532,2022,7,2,22,47,48,594082,42,39.498876,-104.811541
487,3210,1297,4059,1909,-144,341,2022,7,2,22,47,48,594082,42,39.498876,-104.811541
487,3210,1297,4059,1909,-144,341,2022,7,2,22,47,48,594082,42,39.498876,-104.811541
487,3210,1297,4059,1909,-144,341,2022,7,2,22,47,48,594082,42,39.498876,-104.811541
487,4413,694,3784,2020,-923,37,2022,7,2,22,47,48,594082,42,39.498876,-104.811541
487,4413,694,3784,2020,-923,37,2022,7,2,22,47,48,594082,42,39.498876,-104.811541
487,4413,694,3784,2020,-923,37,2022,7,2,22,47,48,798607,1,39.498865,-104.811547
487,4232,583,3734,2083,-289,297,2022,7,2,22,47,48,798607,1,39.498865,-104.811547
487,4232,583,3734,2083,-289,297,2022,7,2,22,47,48,798607,42,39.498865,-104.811547
487,4232,583,3734,2083,-289,297,2022,7,2,22,47,48,798607,42,39.498865,-104.811547
487,3562,499,3590,2188,-145,87,2022,7,2,22,47,48,798607,42,39.498865,-104.811547
487,3562,499,3590,2188,-145,87,2022,7,2,22,47,48,798607,42,39.498865,-104.811547
487,3562,499,3590,2188,-145,87,2022,7,2,22,47,48,798607,42,39.498865,-104.811547
487,4763,316,4605,1986,49,446,2022,7,2,22,47,48,798607,42,39.498865,-104.811547
487,4763,316,4605,1986,49,446,2022,7,2,22,47,48,798607,42,39.498865,-104.811547
487,4763,316,4605,1986,49,446,2022,7,2,22,47,48,798607,42,39.498865,-104.811547
487,3360,45,3951,2077,-167,424,2022,7,2,22,47,49,4134,1,39.498853,-104.811550
487,3360,45,3951,2077,-167,424,2022,7,2,22,47,49,4134,1,39.498853,-104.811550
487,3360,45,3951,2077,-167,424,2022,7,2,22,47,49,4134,42,39.498853,-104.811550
487,3311,778,3958,2117,55,115,2022,7,2,22,47,49,4134,42,39.498853,-104.811550
487,3311,778,3958,2117,55,115,2022,7,2,22,47,49,4134,42,39.498853,-104.811550
487,3311,778,3958,2117,55,115,2022,7,2,22,47,49,4134,42,39.498853,-104.811550
487,5408,741,4868,1944,46,699,2022,7,2,22,47,49,4134,42,39.498853,-104.811550
487,5408,741,4868,1944,46,699,2022,7,2,22,47,49,4134,42,39.498853,-104.811550
487,5408,741,4868,1944,46,699,2022,7,2,22,47,49,4134,42,39.498853,-104.811550
487,2049,1133,3847,1976,844,93,2022,7,2,22,47,49,4134,42,39.498853,-104.811550
487,2049,1133,3847,1976,844,93,2022,7,2,22,47,49,209200,1,39.498841,-104.811551
487,2049,1133,3847,1976,844,93,2022,7,2,22,47,49,209200,1,39.498841,-104.811551
487,5907,405,4240,1900,-163,898,2022,7,2,22,47,49,209200,1,39.498841,-104.811551
488,5907,405,4240,1900,-163,898,2022,7,2,22,47,49,209200,42,39.498841,-104.811551
488,5907,405,4240,1900,-163,898,2022,7,2,22,47,49,209200,42,39.498841,-104.811551
488,1908,1199,3904,1853,731,411,2022,7,2,22,47,49,209200,42,39.498841,-104.811551
488,1908,1199,3904,1853,731,411,2022,7,2,22,47,49,209200,42,39.498841,-104.811551
488,1908,1199,3904,1853,731,411,2022,7,2,22,47,49,209200,42,39.498841,-104.811551
488,4857,580,3817,1999,-394,754,2022,7,2,22,47,49,209200,42,39.498841,-104.811551
488,4857,580,3817,1999,-394,754,2022,7,2,22,47,49,209200,42,39.498841,-104.811551
488,4857,580,3817,1999,-394,754,2022,7,2,22,47,49,414335,1,39.498829,-104.811548
488,6474,289,4739,1758,741,684,2022,7,2,22,47,49,414335,1,39.498829,-104.811548
488,6474,289,4739,1758,741,684,2022,7,2,22,47,49,414335,1,39.498829,-104.811548
488,6474,289,4739,1758,741,684,2022,7,2,22,47,49,414335,42,39.498829,-104.811548
488,3296,65,3343,1994,-311,18,2022,7,2,22,47,49,414335,42,39.498829,-104.811548
488,3296,65,3343,1994,-311,18,2022,7,2,22,47,49,414335,42,39.498829,-104.811548
488,3296,65,3343,1994,-311,18,2022,7,2,22,47,49,414335,42,39.498829,-104.811548
488,5169,11,4267,1978,-839,805,2022,7,2,22,47,49,414335,42,39.498829,-104.811548
488,5169,11,4267,1978,-839,805,2022,7,2,22,47,49,414335,42,39.498829,-104.811548
488,5169,11,4267,1978,-839,805,2022,7,2,22,47,49,414335,42,39.498829,-104.811548
488,3676,237,3789,1973,363,-155,2022,7,2,22,47,49,414335,42,39.498829,-104.811548
488,3676,237,3789,1973,363,-155,2022,7,2,22,47,49,618583,1,39.498817,-104.811542
488,3676,237,3789,1973,363,-155,2022,7,2,22,47,49,618583,1,39.498817,-104.811542
488,5269,350,3580,2137,-625,208,2022,7,2,22,47,49,618583,42,39.498817,-104.811542
488,5269,350,3580,2137,-625,208,2022,7,2,22,47,49,618583,42,39.498817,-104.811542
488,5269,350,3580,2137,-625,208,2022,7,2,22,47,49,618583,42,39.498817,-104.811542
488,4797,239,3988,1956,183,378,2022,7,2,22,47,49,618583,42,39.498817,-104.811542
488,4797,239,3988,1956,183,378,2022,7,2,22,47,49,618583,42,39.498817,-104.811542
488,4797,239,3988,1956,183,378,2022,7,2,22,47,49,618583,42,39.498817,-104.811542
488,2455,945,3713,1999,59,188,2022,7,2,22,47,49,618583,42,39.498817,-104.811542
488,2455,945,3713,1999,59,188,2022,7,2,22,47,49,618583,42,39.498817,-104.811542
488,2455,945,3713,1999,59,188,2022,7,2,22,47,49,824139,1,39.498807,-104.811534
488,4535,834,3939,2020,-328,498,2022,7,2,22,47,49,824139,1,39.498807,-104.811534
488,4535,834,3939,2020,-328,498,2022,7,2,22,47,49,824139,1,39.498807,-104.811534
488,4535,834,3939,2020,-328,498,2022,7,2,22,47,49,824139,42,39.498807,-104.811534
488,4804,486,3989,1846,652,571,2022,7,2,22,47,49,824139,42,39.498807,-104.811534
488,4804,486,3989,1846,652,571,2022,7,2,22,47,49,824139,42,39.498807,-104.811534
488,4804,486,3989,1846,652,571,2022,7,2,22,47,49,824139,42,39.498807,-104.811534
488,3796,1037,3963,2137,-484,-51,2022,7,2,22,47,49,824139,42,39.498807,-104.811534
488,3796,1037,3963,2137,-484,-51,2022,7,2,22,47,49,824139,42,39.498807,-104.811534
488,3796,1037,3963,2137,-484,-51,2022,7,2,22,47,49,824139,42,39.498807,-104.811534
488,4934,444,3987,1826,400,830,2022,7,2,22,47,50,29213,1,39.498797,-104.811523
488,4934,444,3987,1826,400,830,2022,7,2,22,47,50,29213,1,39.498797,-104.811523
488,4934,444,3987,1826,400,830,2022,7,2,22,47,50,29213,1,39.498797,-104.811523
488,3077,899,3493,2014,437,226,2022,7,2,22,47,50,29213,42,39.498797,-104.811523
488,3077,899,3493,2014,437,226,2022,7,2,22,47,50,29213,42,39.498797,-104.811523
488,3077,899,3493,2014,437,226,2022,7,2,22,47,50,29213,42,39.498797,-104.811523
488,5888,126,3980,1987,-405,358,2022,7,2,22,47,50,29213,42,39.498797,-104.811523
488,5888,126,3980,1987,-405,358,2022,7,2,22,47,50,29213,42,39.498797,-104.811523
488,5888,126,3980,1987,-405,358,2022,7,2,22,47,50,29213,42,39.498797,-104.811523
488,3118,1016,3568,1964,837,634,2022,7,2,22,47,50,29213,42,39.498797,-104.811523
488,3118,1016,3568,1964,837,634,2022,7,2,22,47,50,234676,1,39.498789,-104.811510
488,3118,1016,3568,1964,837,634,2022,7,2,22,47,50,234676,1,39.498789,-104.811510
489,4021,505,3098,2198,-436,-199,2022,7,2,22,47,50,234676,1,39.498789,-104.811510
489,4021,505,3098,2198,-436,-199,2022,7,2,22,47,50,234676,42,39.498789,-104.811510
489,4021,505,3098,2198,-436,-199,2022,7,2,22,47,50,234676,42,39.498789,-104.811510
489,5261,341,4850,1740,201,1067,2022,7,2,22,47,50,234676,42,39.498789,-104.811510
489,5261,341,4850,1740,201,1067,2022,7,2,22,47,50,234676,42,39.498789,-104.811510
489,5261,341,4850,1740,201,1067,2022,7,2,22,47,50,234676,42,39.498789,-104.811510
489,3199,1048,3635,2018,613,441,2022,7,2,22,47,50,234676,42,39.498789,-104.811510
489,3199,1048,3635,2018,613,441,2022,7,2,22,47,50,234676,42,39.498789,-104.811510
489,3199,1048,3635,2018,613,441,2022,7,2,22,47,50,234676,42,39.498789,-104.811510
489,3768,487,3699,1974,-217,110,2022,7,2,22,47,50,439536,1,39.498782,-104.811495
489,3768,487,3699,1974,-217,110,2022,7,2,22,47,50,439536,1,39.498782,-104.811495
489,3768,487,3699,1974,-217,110,2022,7,2,22,47,50,439536,42,39.498782,-104.811495
489,3946,557,3885,1963,523,596,2022,7,2,22,47,50,439536,42,39.498782,-104.811495
