t,acx,acy,acz,gyx,gyy,gyz,y,M,d,h,m,s,us,t,lat,lon
378,3998,-99,878,-30,-17,-193,2022,7,2,22,45,59,653469,1,39.499014,-104.811647
378,3998,-99,878,-30,-17,-193,2022,7,2,22,45,59,653469,42,39.499014,-104.811647
378,3998,-99,878,-30,-17,-193,2022,7,2,22,45,59,653469,42,39.499014,-104.811647
378,4734,-532,1403,-112,-14,1,2022,7,2,22,45,59,653469,42,39.499014,-104.811647
378,4734,-532,1403,-112,-14,1,2022,7,2,22,45,59,653469,42,39.499014,-104.811647
378,4734,-532,1403,-112,-14,1,2022,7,2,22,45,59,653469,42,39.499014,-104.811647
378,4634,-367,1049,-92,65,67,2022,7,2,22,45,59,653469,42,39.499014,-104.811647
378,4634,-367,1049,-92,65,67,2022,7,2,22,45,59,653469,42,39.499014,-104.811647
378,4634,-367,1049,-92,65,67,2022,7,2,22,45,59,653469,42,39.499014,-104.811647
378,4694,-532,1210,-98,-36,-81,2022,7,2,22,45,59,858233,1,39.499012,-104.811648
378,4694,-532,1210,-98,-36,-81,2022,7,2,22,45,59,858233,1,39.499012,-104.811648
378,4694,-532,1210,-98,-36,-81,2022,7,2,22,45,59,858233,1,39.499012,-104.811648
378,4809,-508,1258,-113,64,127,2022,7,2,22,45,59,858233,42,39.499012,-104.811648
378,4809,-508,1258,-113,64,127,2022,7,2,22,45,59,858233,42,39.499012,-104.811648
378,4809,-508,1258,-113,64,127,2022,7,2,22,45,59,858233,42,39.499012,-104.811648
378,4102,-557,1194,-122,35,3,2022,7,2,22,45,59,858233,42,39.499012,-104.811648
378,4102,-557,1194,-122,35,3,2022,7,2,22,45,59,858233,42,39.499012,-104.811648
378,4102,-557,1194,-122,35,3,2022,7,2,22,45,59,858233,42,39.499012,-104.811648
378,4305,-671,1147,-12,-186,49,2022,7,2,22,45,59,858233,42,39.499012,-104.811648
378,4305,-671,1147,-12,-186,49,2022,7,2,22,46,0,63704,1,39.499011,-104.811648
378,4305,-671,1147,-12,-186,49,2022,7,2,22,46,0,63704,1,39.499011,-104.811648
378,4864,-473,1105,24,-183,46,2022,7,2,22,46,0,63704,1,39.499011,-104.811648
378,4864,-473,1105,24,-183,46,2022,7,2,22,46,0,63704,42,39.499011,-104.811648
378,4864,-473,1105,24,-183,46,2022,7,2,22,46,0,63704,42,39.499011,-104.811648
378,4267,-797,1321,-160,6,72,2022,7,2,22,46,0,63704,42,39.499011,-104.811648
378,4267,-797,1321,-160,6,72,2022,7,2,22,46,0,63704,42,39.499011,-104.811648
378,4267,-797,1321,-160,6,72,2022,7,2,22,46,0,63704,42,39.499011,-104.811648
378,4572,-765,1050,-25,-111,73,2022,7,2,22,46,0,63704,42,39.499011,-104.811648
378,4572,-765,1050,-25,-111,73,2022,7,2,22,46,0,63704,42,39.499011,-104.811648
378,4572,-765,1050,-25,-111,73,2022,7,2,22,46,0,63704,42,39.499011,-104.811648
379,4461,-879,1129,-62,-85,22,2022,7,2,22,46,0,267582,1,39.499010,-104.811648
379,4461,-879,1129,-62,-85,22,2022,7,2,22,46,0,267582,1,39.499010,-104.811648
379,4461,-879,1129,-62,-85,22,2022,7,2,22,46,0,267582,42,39.499010,-104.811648
379,4497,-825,1180,-43,-92,59,2022,7,2,22,46,0,267582,42,39.499010,-104.811648
379,4497,-825,1180,-43,-92,59,2022,7,2,22,46,0,267582,42,39.499010,-104.811648
379,4497,-825,1180,-43,-92,59,2022,7,2,22,46,0,267582,42,39.499010,-104.811648
379,4472,-1044,1068,-45,-144,135,2022,7,2,22,46,0,267582,42,39.499010,-104.811648
379,4472,-1044,1068,-45,-144,135,2022,7,2,22,46,0,267582,42,39.499010,-104.811648
379,4472,-1044,1068,-45,-144,135,2022,7,2,22,46,0,267582,42,39.499010,-104.811648
379,4574,-885,1087,-33,-63,3,2022,7,2,22,46,0,267582,42,39.499010,-104.811648
379,4574,-885,1087,-33,-63,3,2022,7,2,22,46,0,472222,1,39.499009,-104.811648
379,4574,-885,1087,-33,-63,3,2022,7,2,22,46,0,472222,1,39.499009,-104.811648
379,4473,-863,1136,-54,-88,49,2022,7,2,22,46,0,472222,42,39.499009,-104.811648
379,4473,-863,1136,-54,-88,49,2022,7,2,22,46,0,472222,42,39.499009,-104.811648
379,4473,-863,1136,-54,-88,49,2022,7,2,22,46,0,472222,42,39.499009,-104.811648
379,4708,-826,992,-46,-44,3,2022,7,2,22,46,0,472222,42,39.499009,-104.811648
379,4708,-826,992,-46,-44,3,2022,7,2,22,46,0,472222,42,39.499009,-104.811648
379,4708,-826,992,-46,-44,3,2022,7,2,22,46,0,472222,42,39.499009,-104.811648
379,4442,-710,1086,-24,-54,-114,2022,7,2,22,46,0,472222,42,39.499009,-104.811648
379,4442,-710,1086,-24,-54,-114,2022,7,2,22,46,0,472222,42,39.499009,-104.811648
379,4442,-710,1086,-24,-54,-114,2022,7,2,22,46,0,677202,1,39.499007,-104.811648
379,4645,-693,1314,-56,-32,-7,2022,7,2,22,46,0,677202,1,39.499007,-104.811648
379,4645,-693,1314,-56,-32,-7,2022,7,2,22,46,0,677202,1,39.499007,-104.811648
379,4645,-693,1314,-56,-32,-7,2022,7,2,22,46,0,677202,1,39.499007,-104.811648
379,4404,-554,1259,-1,-69,-89,2022,7,2,22,46,0,677202,1,39.499007,-104.811648
379,4404,-554,1259,-1,-69,-89,2022,7,2,22,46,0,781048,1,39.499005,-104.811649
379,4404,-554,1259,-1,-69,-89,2022,7,2,22,46,0,781048,1,39.499005,-104.811649
379,4450,-692,969,11,-191,-80,2022,7,2,22,46,0,781048,1,39.499005,-104.811649
379,4450,-692,969,11,-191,-80,2022,7,2,22,46,0,781048,42,39.499005,-104.811649
379,4450,-692,969,11,-191,-80,2022,7,2,22,46,0,781048,42,39.499005,-104.811649
379,4250,-805,1159,-75,-38,150,2022,7,2,22,46,0,781048,42,39.499005,-104.811649
379,4250,-805,1159,-75,-38,150,2022,7,2,22,46,0,781048,42,39.499005,-104.811649
379,4250,-805,1159,-75,-38,150,2022,7,2,22,46,0,781048,42,39.499005,-104.811649
379,4328,-809,922,-53,20,-85,2022,7,2,22,46,0,781048,42,39.499005,-104.811649
379,4328,-809,922,-53,20,-85,2022,7,2,22,46,0,781048,42,39.499005,-104.811649
379,4328,-809,922,-53,20,-85,2022,7,2,22,46,0,983951,1,39.499002,-104.811650
379,4544,-814,1194,4,-33,67,2022,7,2,22,46,0,983951,1,39.499002,-104.811650
379,4544,-814,1194,4,-33,67,2022,7,2,22,46,0,983951,1,39.499002,-104.811650
379,4544,-814,1194,4,-33,67,2022,7,2,22,46,0,983951,42,39.499002,-104.811650
379,4432,-847,981,15,-81,10,2022,7,2,22,46,0,983951,42,39.499002,-104.811650
379,4432,-847,981,15,-81,10,2022,7,2,22,46,0,983951,42,39.499002,-104.811650
379,4432,-847,981,15,-81,10,2022,7,2,22,46,0,983951,42,39.499002,-104.811650
379,4484,-640,1306,-22,-75,-19,2022,7,2,22,46,0,983951,42,39.499002,-104.811650
379,4484,-640,1306,-22,-75,-19,2022,7,2,22,46,0,983951,42,39.499002,-104.811650
379,4484,-640,1306,-22,-75,-19,2022,7,2,22,46,0,983951,42,39.499002,-104.811650
379,4551,-805,1028,-44,94,128,2022,7,2,22,46,0,983951,42,39.499002,-104.811650
379,4551,-805,1028,-44,94,128,2022,7,2,22,46,1,189113,1,39.498997,-104.811651
379,4551,-805,1028,-44,94,128,2022,7,2,22,46,1,189113,1,39.498997,-104.811651
379,4436,-928,1073,-37,102,-128,2022,7,2,22,46,1,189113,42,39.498997,-104.811651
379,4436,-928,1073,-37,102,-128,2022,7,2,22,46,1,189113,42,39.498997,-104.811651
380,4436,-928,1073,-37,102,-128,2022,7,2,22,46,1,189113,42,39.498997,-104.811651
380,4052,-962,1132,-29,-58,-129,2022,7,2,22,46,1,189113,42,39.498997,-104.811651
380,4052,-962,1132,-29,-58,-129,2022,7,2,22,46,1,189113,42,39.498997,-104.811651
380,4052,-962,1132,-29,-58,-129,2022,7,2,22,46,1,189113,42,39.498997,-104.811651
380,4838,-917,905,-162,356,171,2022,7,2,22,46,1,189113,42,39.498997,-104.811651
380,4838,-917,905,-162,356,171,2022,7,2,22,46,1,189113,42,39.498997,-104.811651
380,4838,-917,905,-162,356,171,2022,7,2,22,46,1,393999,1,39.498992,-104.811652
380,4329,-595,775,112,-158,-256,2022,7,2,22,46,1,393999,1,39.498992,-104.811652
380,4329,-595,775,112,-158,-256,2022,7,2,22,46,1,393999,42,39.498992,-104.811652
380,4329,-595,775,112,-158,-256,2022,7,2,22,46,1,393999,42,39.498992,-104.811652
380,4495,-526,1143,-18,-16,32,2022,7,2,22,46,1,393999,42,39.498992,-104.811652
380,4495,-526,1143,-18,-16,32,2022,7,2,22,46,1,393999,42,39.498992,-104.811652
380,4495,-526,1143,-18,-16,32,2022,7,2,22,46,1,393999,42,39.498992,-104.811652
380,4317,-297,1148,-31,-65,65,2022,7,2,22,46,1,393999,42,39.498992,-104.811652
380,4317,-297,1148,-31,-65,65,2022,7,2,22,46,1,393999,42,39.498992,-104.811652
380,4317,-297,1148,-31,-65,65,2022,7,2,22,46,1,393999,42,39.498992,-104.811652
380,4436,-321,1025,4,-26,-175,2022,7,2,22,46,1,599102,1,39.498986,-104.811653
380,4436,-321,1025,4,-26,-175,2022,7,2,22,46,1,599102,1,39.498986,-104.811653
380,4436,-321,1025,4,-26,-175,2022,7,2,22,46,1,599102,1,39.498986,-104.811653
380,4593,-180,1225,-2,-98,-131,2022,7,2,22,46,1,599102,42,39.498986,-104.811653
380,4593,-180,1225,-2,-98,-131,2022,7,2,22,46,1,599102,42,39.498986,-104.811653
380,4593,-180,1225,-2,-98,-131,2022,7,2,22,46,1,599102,42,39.498986,-104.811653
380,5000,-48,1292,-18,-61,212,2022,7,2,22,46,1,599102,42,39.498986,-104.811653
380,5000,-48,1292,-18,-61,212,2022,7,2,22,46,1,599102,42,39.498986,-104.811653
380,5000,-48,1292,-18,-61,212,2022,7,2,22,46,1,599102,42,39.498986,-104.811653
380,4640,-8,750,73,-131,51,2022,7,2,22,46,1,599102,42,39.498986,-104.811653
380,4640,-8,750,73,-131,51,2022,7,2,22,46,1,599102,42,39.498986,-104.811653
380,4640,-8,750,73,-131,51,2022,7,2,22,46,1,807438,1,39.498981,-104.811655
380,3963,-224,873,-57,3,33,2022,7,2,22,46,1,807438,1,39.498981,-104.811655
380,3963,-224,873,-57,3,33,2022,7,2,22,46,1,807438,42,39.498981,-104.811655
380,3963,-224,873,-57,3,33,2022,7,2,22,46,1,807438,42,39.498981,-104.811655
380,4545,-239,924,-23,93,91,2022,7,2,22,46,1,807438,42,39.498981,-104.811655
380,4545,-239,924,-23,93,91,2022,7,2,22,46,1,807438,42,39.498981,-104.811655
380,4545,-239,924,-23,93,91,2022,7,2,22,46,1,807438,42,39.498981,-104.811655
380,4413,-111,894,51,-186,151,2022,7,2,22,46,1,807438,42,39.498981,-104.811655
380,4413,-111,894,51,-186,151,2022,7,2,22,46,1,807438,42,39.498981,-104.811655
380,4413,-111,894,51,-186,151,2022,7,2,22,46,1,807438,42,39.498981,-104.811655
380,4510,77,1047,11,-208,-149,2022,7,2,22,46,2,9941,1,39.498976,-104.811657
380,4510,77,1047,11,-208,-149,2022,7,2,22,46,2,9941,1,39.498976,-104.811657
380,4510,77,1047,11,-208,-149,2022,7,2,22,46,2,9941,42,39.498976,-104.811657
380,5188,27,1130,37,-158,294,2022,7,2,22,46,2,9941,42,39.498976,-104.811657
380,5188,27,1130,37,-158,294,2022,7,2,22,46,2,9941,42,39.498976,-104.811657
380,5188,27,1130,37,-158,294,2022,7,2,22,46,2,9941,42,39.498976,-104.811657
380,4056,-67,1068,-3,-13,2,2022,7,2,22,46,2,9941,42,39.498976,-104.811657
380,4056,-67,1068,-3,-13,2,2022,7,2,22,46,2,9941,42,39.498976,-104.811657
380,4056,-67,1068,-3,-13,2,2022,7,2,22,46,2,9941,42,39.498976,-104.811657
380,4364,-148,1034,-21,-55,-66,2022,7,2,22,46,2,9941,42,39.498976,-104.811657
380,4364,-148,1034,-21,-55,-66,2022,7,2,22,46,2,215286,1,39.498971,-104.811658
380,4364,-148,1034,-21,-55,-66,2022,7,2,22,46,2,215286,1,39.498971,-104.811658
380,4325,-288,1230,-2,-187,90,2022,7,2,22,46,2,215286,42,39.498971,-104.811658
381,4325,-288,1230,-2,-187,90,2022,7,2,22,46,2,215286,42,39.498971,-104.811658
381,4325,-288,1230,-2,-187,90,2022,7,2,22,46,2,215286,42,39.498971,-104.811658
381,4568,-108,992,-10,-53,27,2022,7,2,22,46,2,215286,42,39.498971,-104.811658
381,4568,-108,992,-10,-53,27,2022,7,2,22,46,2,215286,42,39.498971,-104.811658
381,4568,-108,992,-10,-53,27,2022,7,2,22,46,2,215286,42,39.498971,-104.811658
381,3903,-244,954,-1,-193,-49,2022,7,2,22,46,2,215286,42,39.498971,-104.811658
381,3903,-244,954,-1,-193,-49,2022,7,2,22,46,2,215286,42,39.498971,-104.811658
381,3903,-244,954,-1,-193,-49,2022,7,2,22,46,2,420606,1,39.498963,-104.811660
381,4831,-277,1000,-72,66,5,2022,7,2,22,46,2,420606,1,39.498963,-104.811660
381,4831,-277,1000,-72,66,5,2022,7,2,22,46,2,420606,1,39.498963,-104.811660
381,4831,-277,1000,-72,66,5,2022,7,2,22,46,2,420606,42,39.498963,-104.811660
381,4651,-14,1071,51,-95,-62,2022,7,2,22,46,2,420606,42,39.498963,-104.811660
381,4651,-14,1071,51,-95,-62,2022,7,2,22,46,2,420606,42,39.498963,-104.811660
381,4651,-14,1071,51,-95,-62,2022,7,2,22,46,2,420606,42,39.498963,-104.811660
381,4507,-271,1101,-20,-125,41,2022,7,2,22,46,2,420606,42,39.498963,-104.811660
381,4507,-271,1101,-20,-125,41,2022,7,2,22,46,2,420606,42,39.498963,-104.811660
381,4507,-271,1101,-20,-125,41,2022,7,2,22,46,2,420606,42,39.498963,-104.811660
381,3804,-366,946,41,-220,109,2022,7,2,22,46,2,626316,1,39.498956,-104.811662
381,3804,-366,946,41,-220,109,2022,7,2,22,46,2,626316,1,39.498956,-104.811662
381,3804,-366,946,41,-220,109,2022,7,2,22,46,2,626316,1,39.498956,-104.811662
381,4948,-152,993,-16,-31,-33,2022,7,2,22,46,2,626316,42,39.498956,-104.811662
381,4948,-152,993,-16,-31,-33,2022,7,2,22,46,2,626316,42,39.498956,-104.811662
381,4948,-152,993,-16,-31,-33,2022,7,2,22,46,2,626316,42,39.498956,-104.811662
381,4209,-228,673,1,-123,19,2022,7,2,22,46,2,626316,42,39.498956,-104.811662
381,4209,-228,673,1,-123,19,2022,7,2,22,46,2,626316,42,39.498956,-104.811662
381,4209,-228,673,1,-123,19,2022,7,2,22,46,2,626316,42,39.498956,-104.811662
381,4508,-350,1198,58,-209,18,2022,7,2,22,46,2,626316,42,39.498956,-104.811662
381,4508,-350,1198,58,-209,18,2022,7,2,22,46,2,626316,42,39.498956,-104.811662
381,4508,-350,1198,58,-209,18,2022,7,2,22,46,2,831567,1,39.498949,-104.811664
381,4471,-586,963,18,27,-139,2022,7,2,22,46,2,831567,1,39.498949,-104.811664
381,4471,-586,963,18,27,-139,2022,7,2,22,46,2,831567,42,39.498949,-104.811664
381,4471,-586,963,18,27,-139,2022,7,2,22,46,2,831567,42,39.498949,-104.811664
381,4336,-537,1377,-22,-117,192,2022,7,2,22,46,2,831567,42,39.498949,-104.811664
381,4336,-537,1377,-22,-117,192,2022,7,2,22,46,2,831567,42,39.498949,-104.811664
381,4336,-537,1377,-22,-117,192,2022,7,2,22,46,2,831567,42,39.498949,-104.811664
381,4157,-471,1074,108,-370,-5,2022,7,2,22,46,2,831567,42,39.498949,-104.811664
381,4157,-471,1074,108,-370,-5,2022,7,2,22,46,2,831567,42,39.498949,-104.811664
381,4157,-471,1074,108,-370,-5,2022,7,2,22,46,2,831567,42,39.498949,-104.811664
381,5097,-337,1235,17,-120,134,2022,7,2,22,46,3,39780,1,39.498939,-104.811666
381,5097,-337,1235,17,-120,134,2022,7,2,22,46,3,39780,1,39.498939,-104.811666
381,5097,-337,1235,17,-120,134,2022,7,2,22,46,3,39780,42,39.498939,-104.811666
381,4084,-328,1106,-70,-52,75,2022,7,2,22,46,3,39780,42,39.498939,-104.811666
381,4084,-328,1106,-70,-52,75,2022,7,2,22,46,3,39780,42,39.498939,-104.811666
381,4084,-328,1106,-70,-52,75,2022,7,2,22,46,3,39780,42,39.498939,-104.811666
381,4175,-555,1040,66,-273,-58,2022,7,2,22,46,3,39780,42,39.498939,-104.811666
381,4175,-555,1040,66,-273,-58,2022,7,2,22,46,3,39780,42,39.498939,-104.811666
381,4175,-555,1040,66,-273,-58,2022,7,2,22,46,3,39780,42,39.498939,-104.811666
381,4983,-350,917,63,-175,-9,2022,7,2,22,46,3,39780,42,39.498939,-104.811666
381,4983,-350,917,63,-175,-9,2022,7,2,22,46,3,242314,1,39.498932,-104.811667
381,4983,-350,917,63,-175,-9,2022,7,2,22,46,3,242314,1,39.498932,-104.811667
382,4052,-349,1107,-44,-78,49,2022,7,2,22,46,3,242314,1,39.498932,-104.811667
382,4052,-349,1107,-44,-78,49,2022,7,2,22,46,3,242314,42,39.498932,-104.811667
382,4052,-349,1107,-44,-78,49,2022,7,2,22,46,3,242314,42,39.498932,-104.811667
382,4824,-606,842,100,-209,-66,2022,7,2,22,46,3,242314,42,39.498932,-104.811667
382,4824,-606,842,100,-209,-66,2022,7,2,22,46,3,242314,42,39.498932,-104.811667
382,4824,-606,842,100,-209,-66,2022,7,2,22,46,3,242314,42,39.498932,-104.811667
382,4632,-516,1197,-138,0,292,2022,7,2,22,46,3,242314,42,39.498932,-104.811667
382,4632,-516,1197,-138,0,292,2022,7,2,22,46,3,242314,42,39.498932,-104.811667
382,4632,-516,1197,-138,0,292,2022,7,2,22,46,3,439297,1,39.498924,-104.811669
382,4449,-379,1058,71,-229,80,2022,7,2,22,46,3,439297,1,39.498924,-104.811669
382,4449,-379,1058,71,-229,80,2022,7,2,22,46,3,439297,1,39.498924,-104.811669
382,4449,-379,1058,71,-229,80,2022,7,2,22,46,3,439297,42,39.498924,-104.811669
382,4642,-431,1131,-121,139,45,2022,7,2,22,46,3,439297,42,39.498924,-104.811669
382,4642,-431,1131,-121,139,45,2022,7,2,22,46,3,439297,42,39.498924,-104.811669
382,4642,-431,1131,-121,139,45,2022,7,2,22,46,3,439297,42,39.498924,-104.811669
382,4820,-176,897,26,-74,200,2022,7,2,22,46,3,439297,42,39.498924,-104.811669
382,4820,-176,897,26,-74,200,2022,7,2,22,46,3,439297,42,39.498924,-104.811669
382,4820,-176,897,26,-74,200,2022,7,2,22,46,3,439297,42,39.498924,-104.811669
382,3859,-763,997,-58,-149,-36,2022,7,2,22,46,3,644401,1,39.498917,-104.811671
382,3859,-763,997,-58,-149,-36,2022,7,2,22,46,3,644401,1,39.498917,-104.811671
382,3859,-763,997,-58,-149,-36,2022,7,2,22,46,3,644401,1,39.498917,-104.811671
382,3872,52,866,-72,427,-97,2022,7,2,22,46,3,644401,42,39.498917,-104.811671
382,3872,52,866,-72,427,-97,2022,7,2,22,46,3,644401,42,39.498917,-104.811671
382,3872,52,866,-72,427,-97,2022,7,2,22,46,3,644401,42,39.498917,-104.811671
382,4780,-326,1082,146,-260,-396,2022,7,2,22,46,3,644401,42,39.498917,-104.811671
382,4780,-326,1082,146,-260,-396,2022,7,2,22,46,3,644401,42,39.498917,-104.811671
382,4780,-326,1082,146,-260,-396,2022,7,2,22,46,3,644401,42,39.498917,-104.811671
382,5542,-436,2024,-183,15,1283,2022,7,2,22,46,3,644401,42,39.498917,-104.811671
382,5542,-436,2024,-183,15,1283,2022,7,2,22,46,3,644401,42,39.498917,-104.811671
382,5542,-436,2024,-183,15,1283,2022,7,2,22,46,3,849680,1,39.498910,-104.811672
382,3670,-210,870,-99,179,-612,2022,7,2,22,46,3,849680,1,39.498910,-104.811672
382,3670,-210,870,-99,179,-612,2022,7,2,22,46,3,849680,1,39.498910,-104.811672
382,3670,-210,870,-99,179,-612,2022,7,2,22,46,3,849680,42,39.498910,-104.811672
382,5773,-391,1655,47,-414,118,2022,7,2,22,46,3,849680,42,39.498910,-104.811672
382,5773,-391,1655,47,-414,118,2022,7,2,22,46,3,849680,42,39.498910,-104.811672
382,5773,-391,1655,47,-414,118,2022,7,2,22,46,3,849680,42,39.498910,-104.811672
382,4136,45,920,-89,78,20,2022,7,2,22,46,3,849680,42,39.498910,-104.811672
382,4136,45,920,-89,78,20,2022,7,2,22,46,3,849680,42,39.498910,-104.811672
382,4136,45,920,-89,78,20,2022,7,2,22,46,3,849680,42,39.498910,-104.811672
382,4924,-376,1356,-25,-132,21,2022,7,2,22,46,4,54759,1,39.498902,-104.811674
382,4924,-376,1356,-25,-132,21,2022,7,2,22,46,4,54759,1,39.498902,-104.811674
382,4924,-376,1356,-25,-132,21,2022,7,2,22,46,4,54759,1,39.498902,-104.811674
382,3526,111,974,-76,42,-50,2022,7,2,22,46,4,54759,42,39.498902,-104.811674
382,3526,111,974,-76,42,-50,2022,7,2,22,46,4,54759,42,39.498902,-104.811674
382,3526,111,974,-76,42,-50,2022,7,2,22,46,4,54759,42,39.498902,-104.811674
382,5506,-569,983,3,-240,-145,2022,7,2,22,46,4,54759,42,39.498902,-104.811674
382,5506,-569,983,3,-240,-145,2022,7,2,22,46,4,54759,42,39.498902,-104.811674
382,5506,-569,983,3,-240,-145,2022,7,2,22,46,4,54759,42,39.498902,-104.811674
382,4196,-436,963,-98,-127,804,2022,7,2,22,46,4,54759,42,39.498902,-104.811674
382,4196,-436,963,-98,-127,804,2022,7,2,22,46,4,263485,1,39.498894,-104.811676
