t,acx,acy,acz,gyx,gyy,gyz,y,M,d,h,m,s,us,t,lat,lon
296,5463,125,1001,57,-539,-314,2022,7,2,22,44,37,401895,42,39.498272,-104.811778
296,5463,125,1001,57,-539,-314,2022,7,2,22,44,37,401895,42,39.498272,-104.811778
296,5463,125,1001,57,-539,-314,2022,7,2,22,44,37,401895,42,39.498272,-104.811778
296,4709,50,1012,-70,145,687,2022,7,2,22,44,37,401895,42,39.498272,-104.811778
296,4709,50,1012,-70,145,687,2022,7,2,22,44,37,401895,42,39.498272,-104.811778
296,4709,50,1012,-70,145,687,2022,7,2,22,44,37,401895,42,39.498272,-104.811778
296,3438,-92,486,81,-452,-762,2022,7,2,22,44,37,401895,42,39.498272,-104.811778
296,3438,-92,486,81,-452,-762,2022,7,2,22,44,37,606872,1,39.498273,-104.811778
296,3438,-92,486,81,-452,-762,2022,7,2,22,44,37,606872,42,39.498273,-104.811778
296,5666,-336,1703,-128,-164,754,2022,7,2,22,44,37,606872,42,39.498273,-104.811778
296,5666,-336,1703,-128,-164,754,2022,7,2,22,44,37,606872,42,39.498273,-104.811778
296,5666,-336,1703,-128,-164,754,2022,7,2,22,44,37,606872,42,39.498273,-104.811778
296,3162,270,803,-201,496,-416,2022,7,2,22,44,37,606872,42,39.498273,-104.811778
296,3162,270,803,-201,496,-416,2022,7,2,22,44,37,606872,42,39.498273,-104.811778
296,3162,270,803,-201,496,-416,2022,7,2,22,44,37,606872,42,39.498273,-104.811778
296,5707,-104,1215,-39,-336,-154,2022,7,2,22,44,37,606872,42,39.498273,-104.811778
296,5707,-104,1215,-39,-336,-154,2022,7,2,22,44,37,795282,1,39.498273,-104.811780
296,5707,-104,1215,-39,-336,-154,2022,7,2,22,44,37,795282,1,39.498273,-104.811780
296,4617,428,706,-79,204,606,2022,7,2,22,44,37,795282,1,39.498273,-104.811780
296,4617,428,706,-79,204,606,2022,7,2,22,44,37,795282,42,39.498273,-104.811780
296,4617,428,706,-79,204,606,2022,7,2,22,44,37,795282,42,39.498273,-104.811780
296,3908,-53,513,132,-595,-731,2022,7,2,22,44,37,795282,42,39.498273,-104.811780
296,3908,-53,513,132,-595,-731,2022,7,2,22,44,37,795282,42,39.498273,-104.811780
296,3908,-53,513,132,-595,-731,2022,7,2,22,44,37,795282,42,39.498273,-104.811780
296,5623,-276,1766,-139,-114,902,2022,7,2,22,44,37,795282,42,39.498273,-104.811780
296,5623,-276,1766,-139,-114,902,2022,7,2,22,44,37,795282,42,39.498273,-104.811780
296,5623,-276,1766,-139,-114,902,2022,7,2,22,44,37,795282,42,39.498273,-104.811780
296,3068,130,704,-161,224,-548,2022,7,2,22,44,38,17233,1,39.498271,-104.811782
296,3068,130,704,-161,224,-548,2022,7,2,22,44,38,17233,1,39.498271,-104.811782
296,3068,130,704,-161,224,-548,2022,7,2,22,44,38,17233,42,39.498271,-104.811782
296,6021,-239,1557,-95,-253,93,2022,7,2,22,44,38,17233,42,39.498271,-104.811782
296,6021,-239,1557,-95,-253,93,2022,7,2,22,44,38,17233,42,39.498271,-104.811782
296,6021,-239,1557,-95,-253,93,2022,7,2,22,44,38,17233,42,39.498271,-104.811782
296,4607,1018,753,-113,420,325,2022,7,2,22,44,38,17233,42,39.498271,-104.811782
296,4607,1018,753,-113,420,325,2022,7,2,22,44,38,17233,42,39.498271,-104.811782
296,4607,1018,753,-113,420,325,2022,7,2,22,44,38,17233,42,39.498271,-104.811782
