t,acx,acy,acz,gyx,gyy,gyz,y,M,d,h,m,s,us,t,lat,lon
597,5096,253,1669,-88,-170,291,2022,7,2,22,49,38,779481,1,39.498888,-104.810961
597,5096,253,1669,-88,-170,291,2022,7,2,22,49,38,779481,1,39.498888,-104.810961
597,5096,253,1669,-88,-170,291,2022,7,2,22,49,38,779481,42,39.498888,-104.810961
597,3833,419,1179,-130,263,-202,2022,7,2,22,49,38,779481,42,39.498888,-104.810961
597,3833,419,1179,-130,263,-202,2022,7,2,22,49,38,779481,42,39.498888,-104.810961
597,3833,419,1179,-130,263,-202,2022,7,2,22,49,38,779481,42,39.498888,-104.810961
597,4647,224,1317,-30,-405,66,2022,7,2,22,49,38,779481,42,39.498888,-104.810961
597,4647,224,1317,-30,-405,66,2022,7,2,22,49,38,779481,42,39.498888,-104.810961
597,4647,224,1317,-30,-405,66,2022,7,2,22,49,38,779481,42,39.498888,-104.810961
597,3992,675,1303,-74,167,-40,2022,7,2,22,49,38,984429,1,39.498887,-104.810961
597,3992,675,1303,-74,167,-40,2022,7,2,22,49,38,984429,1,39.498887,-104.810961
597,3992,675,1303,-74,167,-40,2022,7,2,22,49,38,984429,1,39.498887,-104.810961
597,5003,255,1309,-52,-265,98,2022,7,2,22,49,38,984429,42,39.498887,-104.810961
597,5003,255,1309,-52,-265,98,2022,7,2,22,49,38,984429,42,39.498887,-104.810961
597,5003,255,1309,-52,-265,98,2022,7,2,22,49,38,984429,42,39.498887,-104.810961
597,3740,587,1196,-52,216,-177,2022,7,2,22,49,38,984429,42,39.498887,-104.810961
597,3740,587,1196,-52,216,-177,2022,7,2,22,49,38,984429,42,39.498887,-104.810961
597,3740,587,1196,-52,216,-177,2022,7,2,22,49,38,984429,42,39.498887,-104.810961
597,4873,291,1375,-73,-211,92,2022,7,2,22,49,38,984429,42,39.498887,-104.810961
597,4873,291,1375,-73,-211,92,2022,7,2,22,49,38,984429,42,39.498887,-104.810961
597,4873,291,1375,-73,-211,92,2022,7,2,22,49,39,189891,1,39.498885,-104.810961
597,3811,644,1236,-90,306,43,2022,7,2,22,49,39,189891,1,39.498885,-104.810961
597,3811,644,1236,-90,306,43,2022,7,2,22,49,39,189891,42,39.498885,-104.810961
597,3811,644,1236,-90,306,43,2022,7,2,22,49,39,189891,42,39.498885,-104.810961
598,4945,339,1127,-30,-275,-126,2022,7,2,22,49,39,189891,42,39.498885,-104.810961
598,4945,339,1127,-30,-275,-126,2022,7,2,22,49,39,189891,42,39.498885,-104.810961
598,4945,339,1127,-30,-275,-126,2022,7,2,22,49,39,189891,42,39.498885,-104.810961
598,4615,1049,1450,-44,216,364,2022,7,2,22,49,39,189891,42,39.498885,-104.810961
598,4615,1049,1450,-44,216,364,2022,7,2,22,49,39,189891,42,39.498885,-104.810961
598,4615,1049,1450,-44,216,364,2022,7,2,22,49,39,189891,42,39.498885,-104.810961
598,4470,229,840,87,-475,-402,2022,7,2,22,49,39,394538,1,39.498884,-104.810962
598,4470,229,840,87,-475,-402,2022,7,2,22,49,39,394538,1,39.498884,-104.810962
598,4470,229,840,87,-475,-402,2022,7,2,22,49,39,394538,42,39.498884,-104.810962
598,4920,1102,1577,41,-57,418,2022,7,2,22,49,39,394538,42,39.498884,-104.810962
598,4920,1102,1577,41,-57,418,2022,7,2,22,49,39,394538,42,39.498884,-104.810962
598,4920,1102,1577,41,-57,418,2022,7,2,22,49,39,394538,42,39.498884,-104.810962
598,4497,516,1333,64,-358,-149,2022,7,2,22,49,39,394538,42,39.498884,-104.810962
598,4497,516,1333,64,-358,-149,2022,7,2,22,49,39,394538,42,39.498884,-104.810962
598,4497,516,1333,64,-358,-149,2022,7,2,22,49,39,394538,42,39.498884,-104.810962
598,4861,494,1461,-42,26,236,2022,7,2,22,49,39,394538,42,39.498884,-104.810962
598,4861,494,1461,-42,26,236,2022,7,2,22,49,39,599488,1,39.498883,-104.810963
598,4861,494,1461,-42,26,236,2022,7,2,22,49,39,599488,1,39.498883,-104.810963
598,4179,600,1205,24,-40,-65,2022,7,2,22,49,39,599488,1,39.498883,-104.810963
598,4179,600,1205,24,-40,-65,2022,7,2,22,49,39,599488,42,39.498883,-104.810963
598,4179,600,1205,24,-40,-65,2022,7,2,22,49,39,599488,42,39.498883,-104.810963
598,4511,701,1327,8,-28,-43,2022,7,2,22,49,39,599488,42,39.498883,-104.810963
598,4511,701,1327,8,-28,-43,2022,7,2,22,49,39,599488,42,39.498883,-104.810963
598,4511,701,1327,8,-28,-43,2022,7,2,22,49,39,599488,42,39.498883,-104.810963
598,4406,702,1401,11,-26,114,2022,7,2,22,49,39,599488,42,39.498883,-104.810963
598,4406,702,1401,11,-26,114,2022,7,2,22,49,39,599488,42,39.498883,-104.810963
598,4406,702,1401,11,-26,114,2022,7,2,22,49,39,804678,1,39.498883,-104.810963
598,4578,1007,1341,106,-159,11,2022,7,2,22,49,39,804678,1,39.498883,-104.810963
598,4578,1007,1341,106,-159,11,2022,7,2,22,49,39,804678,1,39.498883,-104.810963
598,4578,1007,1341,106,-159,11,2022,7,2,22,49,39,804678,42,39.498883,-104.810963
598,4403,1071,1301,143,-130,103,2022,7,2,22,49,39,804678,42,39.498883,-104.810963
598,4403,1071,1301,143,-130,103,2022,7,2,22,49,39,804678,42,39.498883,-104.810963
598,4403,1071,1301,143,-130,103,2022,7,2,22,49,39,804678,42,39.498883,-104.810963
598,4263,1033,1170,153,-115,-25,2022,7,2,22,49,39,804678,42,39.498883,-104.810963
598,4263,1033,1170,153,-115,-25,2022,7,2,22,49,39,804678,42,39.498883,-104.810963
598,4263,1033,1170,153,-115,-25,2022,7,2,22,49,39,804678,42,39.498883,-104.810963
598,4484,1008,1269,160,-85,89,2022,7,2,22,49,39,804678,42,39.498883,-104.810963
598,4484,1008,1269,160,-85,89,2022,7,2,22,49,40,10236,1,39.498883,-104.810965
598,4484,1008,1269,160,-85,89,2022,7,2,22,49,40,10236,1,39.498883,-104.810965
598,4333,1112,1249,221,-85,83,2022,7,2,22,49,40,10236,42,39.498883,-104.810965
598,4333,1112,1249,221,-85,83,2022,7,2,22,49,40,10236,42,39.498883,-104.810965
598,4333,1112,1249,221,-85,83,2022,7,2,22,49,40,10236,42,39.498883,-104.810965
598,4221,1106,1302,234,-80,10,2022,7,2,22,49,40,10236,42,39.498883,-104.810965
598,4221,1106,1302,234,-80,10,2022,7,2,22,49,40,10236,42,39.498883,-104.810965
598,4221,1106,1302,234,-80,10,2022,7,2,22,49,40,10236,42,39.498883,-104.810965
598,4498,1241,1367,281,-34,72,2022,7,2,22,49,40,10236,42,39.498883,-104.810965
598,4498,1241,1367,281,-34,72,2022,7,2,22,49,40,10236,42,39.498883,-104.810965
598,4498,1241,1367,281,-34,72,2022,7,2,22,49,40,214757,1,39.498883,-104.810966
598,4628,1137,1553,259,4,17,2022,7,2,22,49,40,214757,1,39.498883,-104.810966
598,4628,1137,1553,259,4,17,2022,7,2,22,49,40,214757,42,39.498883,-104.810966
599,4628,1137,1553,259,4,17,2022,7,2,22,49,40,214757,42,39.498883,-104.810966
599,4765,875,1618,249,-17,129,2022,7,2,22,49,40,214757,42,39.498883,-104.810966
599,4765,875,1618,249,-17,129,2022,7,2,22,49,40,214757,42,39.498883,-104.810966
599,4765,875,1618,249,-17,129,2022,7,2,22,49,40,214757,42,39.498883,-104.810966
599,4382,867,1564,299,62,40,2022,7,2,22,49,40,214757,42,39.498883,-104.810966
599,4382,867,1564,299,62,40,2022,7,2,22,49,40,214757,42,39.498883,-104.810966
599,4382,867,1564,299,62,40,2022,7,2,22,49,40,214757,42,39.498883,-104.810966
599,4123,823,1576,418,-300,114,2022,7,2,22,49,40,419644,1,39.498883,-104.810969
599,4123,823,1576,418,-300,114,2022,7,2,22,49,40,419644,1,39.498883,-104.810969
599,4123,823,1576,418,-300,114,2022,7,2,22,49,40,419644,1,39.498883,-104.810969
599,4307,1079,1709,436,-97,159,2022,7,2,22,49,40,419644,42,39.498883,-104.810969
599,4307,1079,1709,436,-97,159,2022,7,2,22,49,40,419644,42,39.498883,-104.810969
599,4307,1079,1709,436,-97,159,2022,7,2,22,49,40,419644,42,39.498883,-104.810969
599,4555,930,1601,417,87,38,2022,7,2,22,49,40,419644,42,39.498883,-104.810969
599,4555,930,1601,417,87,38,2022,7,2,22,49,40,419644,42,39.498883,-104.810969
599,4555,930,1601,417,87,38,2022,7,2,22,49,40,419644,42,39.498883,-104.810969
599,4287,729,1738,448,-294,-12,2022,7,2,22,49,40,419644,42,39.498883,-104.810969
599,4287,729,1738,448,-294,-12,2022,7,2,22,49,40,624495,1,39.498883,-104.810972
599,4287,729,1738,448,-294,-12,2022,7,2,22,49,40,624495,1,39.498883,-104.810972
599,4044,744,1716,481,-166,43,2022,7,2,22,49,40,624495,1,39.498883,-104.810972
599,4044,744,1716,481,-166,43,2022,7,2,22,49,40,624495,42,39.498883,-104.810972
599,4044,744,1716,481,-166,43,2022,7,2,22,49,40,624495,42,39.498883,-104.810972
599,4294,1008,1634,579,-142,-80,2022,7,2,22,49,40,624495,42,39.498883,-104.810972
599,4294,1008,1634,579,-142,-80,2022,7,2,22,49,40,624495,42,39.498883,-104.810972
599,4294,1008,1634,579,-142,-80,2022,7,2,22,49,40,624495,42,39.498883,-104.810972
599,4859,927,1752,525,-148,185,2022,7,2,22,49,40,624495,42,39.498883,-104.810972
599,4859,927,1752,525,-148,185,2022,7,2,22,49,40,624495,42,39.498883,-104.810972
599,4859,927,1752,525,-148,185,2022,7,2,22,49,40,624495,42,39.498883,-104.810972
599,4178,824,1686,493,209,122,2022,7,2,22,49,40,828560,1,39.498883,-104.810976
599,4178,824,1686,493,209,122,2022,7,2,22,49,40,828560,1,39.498883,-104.810976
599,4178,824,1686,493,209,122,2022,7,2,22,49,40,828560,42,39.498883,-104.810976
599,4120,874,1589,616,-256,-34,2022,7,2,22,49,40,828560,42,39.498883,-104.810976
599,4120,874,1589,616,-256,-34,2022,7,2,22,49,40,828560,42,39.498883,-104.810976
599,4120,874,1589,616,-256,-34,2022,7,2,22,49,40,828560,42,39.498883,-104.810976
599,4490,882,1863,448,220,257,2022,7,2,22,49,40,828560,42,39.498883,-104.810976
599,4490,882,1863,448,220,257,2022,7,2,22,49,40,828560,42,39.498883,-104.810976
599,4490,882,1863,448,220,257,2022,7,2,22,49,40,828560,42,39.498883,-104.810976
599,4180,865,1694,537,-222,-14,2022,7,2,22,49,40,828560,42,39.498883,-104.810976
599,4180,865,1694,537,-222,-14,2022,7,2,22,49,41,32316,1,39.498881,-104.810982
599,4180,865,1694,537,-222,-14,2022,7,2,22,49,41,32316,1,39.498881,-104.810982
599,4543,792,1721,489,-124,219,2022,7,2,22,49,41,32316,42,39.498881,-104.810982
599,4543,792,1721,489,-124,219,2022,7,2,22,49,41,32316,42,39.498881,-104.810982
599,4543,792,1721,489,-124,219,2022,7,2,22,49,41,32316,42,39.498881,-104.810982
599,4271,841,1500,432,12,43,2022,7,2,22,49,41,32316,42,39.498881,-104.810982
599,4271,841,1500,432,12,43,2022,7,2,22,49,41,32316,42,39.498881,-104.810982
