t,acx,acy,acz,gyx,gyy,gyz,y,M,d,h,m,s,us,t,lat,lon
130,4508,4,1024,-136,234,152,2022,7,2,22,41,51,852669,42,39.498475,-104.811564
130,4508,4,1024,-136,234,152,2022,7,2,22,41,51,852669,42,39.498475,-104.811564
130,4374,-126,828,-36,-241,-132,2022,7,2,22,41,51,852669,42,39.498475,-104.811564
130,4374,-126,828,-36,-241,-132,2022,7,2,22,41,51,852669,42,39.498475,-104.811564
130,4374,-126,828,-36,-241,-132,2022,7,2,22,41,51,852669,42,39.498475,-104.811564
130,4952,6,1134,-75,-42,282,2022,7,2,22,41,52,57861,1,39.498474,-104.811564
130,4952,6,1134,-75,-42,282,2022,7,2,22,41,52,57861,1,39.498474,-104.811564
130,4952,6,1134,-75,-42,282,2022,7,2,22,41,52,57861,1,39.498474,-104.811564
130,3968,-5,794,-47,-37,-214,2022,7,2,22,41,52,57861,42,39.498474,-104.811564
130,3968,-5,794,-47,-37,-214,2022,7,2,22,41,52,57861,42,39.498474,-104.811564
130,3968,-5,794,-47,-37,-214,2022,7,2,22,41,52,57861,42,39.498474,-104.811564
130,4965,-191,1242,-74,-173,295,2022,7,2,22,41,52,57861,42,39.498474,-104.811564
130,4965,-191,1242,-74,-173,295,2022,7,2,22,41,52,57861,42,39.498474,-104.811564
130,4965,-191,1242,-74,-173,295,2022,7,2,22,41,52,57861,42,39.498474,-104.811564
130,3975,-55,935,-120,122,-138,2022,7,2,22,41,52,57861,42,39.498474,-104.811564
130,3975,-55,935,-120,122,-138,2022,7,2,22,41,52,261894,1,39.498473,-104.811564
130,3975,-55,935,-120,122,-138,2022,7,2,22,41,52,261894,1,39.498473,-104.811564
131,4897,-101,1161,-43,-275,67,2022,7,2,22,41,52,261894,1,39.498473,-104.811564
131,4897,-101,1161,-43,-275,67,2022,7,2,22,41,52,261894,42,39.498473,-104.811564
131,4897,-101,1161,-43,-275,67,2022,7,2,22,41,52,261894,42,39.498473,-104.811564
131,4420,140,1067,-115,220,98,2022,7,2,22,41,52,261894,42,39.498473,-104.811564
131,4420,140,1067,-115,220,98,2022,7,2,22,41,52,261894,42,39.498473,-104.811564
131,4420,140,1067,-115,220,98,2022,7,2,22,41,52,261894,42,39.498473,-104.811564
131,4446,-107,889,-14,-280,-210,2022,7,2,22,41,52,261894,42,39.498473,-104.811564
131,4446,-107,889,-14,-280,-210,2022,7,2,22,41,52,261894,42,39.498473,-104.811564
131,4446,-107,889,-14,-280,-210,2022,7,2,22,41,52,466231,1,39.498473,-104.811564
131,4780,-58,1162,-78,-119,365,2022,7,2,22,41,52,466231,1,39.498473,-104.811564
